numeric_itemID,original_itemID,numeric_categoryID,original_categoryID,price_levelID,original_price
30836,42338,N/A,N/A,N/A,N/A
30837,28028,N/A,N/A,N/A,N/A
30838,9290,N/A,N/A,N/A,N/A
30839,70241,N/A,N/A,N/A,N/A
30840,37809,N/A,N/A,N/A,N/A
30841,46251,N/A,N/A,N/A,N/A
30842,395500,N/A,N/A,N/A,N/A
30843,45117,N/A,N/A,N/A,N/A
30844,136402,N/A,N/A,N/A,N/A
30845,83690,N/A,N/A,N/A,N/A
30846,12740,N/A,N/A,N/A,N/A
30847,151009,N/A,N/A,N/A,N/A
30848,166007,N/A,N/A,N/A,N/A
30849,175998,N/A,N/A,N/A,N/A
30850,26449,N/A,N/A,N/A,N/A
30851,23033,N/A,N/A,N/A,N/A
30852,171102,N/A,N/A,N/A,N/A
30853,380975,N/A,N/A,N/A,N/A
30854,67821,N/A,N/A,N/A,N/A
30855,98133,N/A,N/A,N/A,N/A
30856,14203,N/A,N/A,N/A,N/A
30857,57067,N/A,N/A,N/A,N/A
30858,130192,N/A,N/A,N/A,N/A
30859,121811,N/A,N/A,N/A,N/A
30860,16437,N/A,N/A,N/A,N/A
30861,35736,N/A,N/A,N/A,N/A
30862,382351,N/A,N/A,N/A,N/A
30863,102063,N/A,N/A,N/A,N/A
30864,207766,N/A,N/A,N/A,N/A
30865,21563,N/A,N/A,N/A,N/A
30866,73369,N/A,N/A,N/A,N/A
30867,12933,N/A,N/A,N/A,N/A
30868,16373,N/A,N/A,N/A,N/A
30869,136397,N/A,N/A,N/A,N/A
30870,55272,N/A,N/A,N/A,N/A
30871,199562,N/A,N/A,N/A,N/A
30872,391874,N/A,N/A,N/A,N/A
30873,1283,N/A,N/A,N/A,N/A
30874,76180,N/A,N/A,N/A,N/A
30875,169586,N/A,N/A,N/A,N/A
30876,46180,N/A,N/A,N/A,N/A
30877,175721,N/A,N/A,N/A,N/A
30878,377507,N/A,N/A,N/A,N/A
30879,72231,N/A,N/A,N/A,N/A
30880,173378,N/A,N/A,N/A,N/A
30881,2404,N/A,N/A,N/A,N/A
30882,30490,N/A,N/A,N/A,N/A
30883,20082,N/A,N/A,N/A,N/A
30884,1808,N/A,N/A,N/A,N/A
30885,144653,N/A,N/A,N/A,N/A
30886,6039,N/A,N/A,N/A,N/A
30887,139342,N/A,N/A,N/A,N/A
30888,2684,N/A,N/A,N/A,N/A
30889,63318,N/A,N/A,N/A,N/A
30890,55437,N/A,N/A,N/A,N/A
30891,20387,N/A,N/A,N/A,N/A
30892,70826,N/A,N/A,N/A,N/A
30893,36918,N/A,N/A,N/A,N/A
30894,62728,N/A,N/A,N/A,N/A
30895,167402,N/A,N/A,N/A,N/A
30896,44026,N/A,N/A,N/A,N/A
30897,103252,N/A,N/A,N/A,N/A
30898,43621,N/A,N/A,N/A,N/A
30899,95062,N/A,N/A,N/A,N/A
30900,134029,N/A,N/A,N/A,N/A
30901,40777,N/A,N/A,N/A,N/A
30902,164602,N/A,N/A,N/A,N/A
30903,194562,N/A,N/A,N/A,N/A
30904,231977,N/A,N/A,N/A,N/A
30905,33624,N/A,N/A,N/A,N/A
30906,49706,N/A,N/A,N/A,N/A
30907,129007,N/A,N/A,N/A,N/A
30908,252944,N/A,N/A,N/A,N/A
30909,24006,N/A,N/A,N/A,N/A
30910,158359,N/A,N/A,N/A,N/A
30911,85838,N/A,N/A,N/A,N/A
30912,71582,N/A,N/A,N/A,N/A
30913,45074,N/A,N/A,N/A,N/A
30914,11184,N/A,N/A,N/A,N/A
30915,96267,N/A,N/A,N/A,N/A
30916,22680,N/A,N/A,N/A,N/A
30917,10281,N/A,N/A,N/A,N/A
30918,130543,N/A,N/A,N/A,N/A
30919,132347,N/A,N/A,N/A,N/A
30920,388129,N/A,N/A,N/A,N/A
30921,126589,N/A,N/A,N/A,N/A
30922,79589,N/A,N/A,N/A,N/A
30923,82286,N/A,N/A,N/A,N/A
30924,51759,N/A,N/A,N/A,N/A
30925,75339,N/A,N/A,N/A,N/A
30926,5968,N/A,N/A,N/A,N/A
30927,23212,N/A,N/A,N/A,N/A
30928,175566,N/A,N/A,N/A,N/A
30929,14549,N/A,N/A,N/A,N/A
30930,101647,N/A,N/A,N/A,N/A
30931,17040,N/A,N/A,N/A,N/A
30932,67232,N/A,N/A,N/A,N/A
30933,130929,N/A,N/A,N/A,N/A
30934,24743,N/A,N/A,N/A,N/A
30935,73333,N/A,N/A,N/A,N/A
30936,9099,N/A,N/A,N/A,N/A
30937,35486,N/A,N/A,N/A,N/A
30938,38556,N/A,N/A,N/A,N/A
30939,336873,N/A,N/A,N/A,N/A
30940,376359,N/A,N/A,N/A,N/A
30941,169232,N/A,N/A,N/A,N/A
30942,76492,N/A,N/A,N/A,N/A
30943,15330,N/A,N/A,N/A,N/A
30944,161301,N/A,N/A,N/A,N/A
30945,28022,N/A,N/A,N/A,N/A
30946,201800,N/A,N/A,N/A,N/A
30947,169931,N/A,N/A,N/A,N/A
30948,126309,N/A,N/A,N/A,N/A
30949,162909,N/A,N/A,N/A,N/A
30950,12347,N/A,N/A,N/A,N/A
30951,34109,N/A,N/A,N/A,N/A
30952,378998,N/A,N/A,N/A,N/A
30953,4965,N/A,N/A,N/A,N/A
30954,413557,N/A,N/A,N/A,N/A
30955,33425,N/A,N/A,N/A,N/A
30956,31691,N/A,N/A,N/A,N/A
30957,35937,N/A,N/A,N/A,N/A
30958,160228,N/A,N/A,N/A,N/A
30959,102145,N/A,N/A,N/A,N/A
30960,90076,N/A,N/A,N/A,N/A
30961,84284,N/A,N/A,N/A,N/A
30962,13464,N/A,N/A,N/A,N/A
30963,128435,N/A,N/A,N/A,N/A
30964,124838,N/A,N/A,N/A,N/A
30965,65476,N/A,N/A,N/A,N/A
30966,116043,N/A,N/A,N/A,N/A
30967,135576,N/A,N/A,N/A,N/A
30968,212274,N/A,N/A,N/A,N/A
30969,203939,N/A,N/A,N/A,N/A
30970,52198,N/A,N/A,N/A,N/A
30971,82639,N/A,N/A,N/A,N/A
30972,110024,N/A,N/A,N/A,N/A
30973,24484,N/A,N/A,N/A,N/A
30974,84189,N/A,N/A,N/A,N/A
30975,9669,N/A,N/A,N/A,N/A
30976,14114,N/A,N/A,N/A,N/A
30977,277468,N/A,N/A,N/A,N/A
30978,405223,N/A,N/A,N/A,N/A
30979,128916,N/A,N/A,N/A,N/A
30980,70547,N/A,N/A,N/A,N/A
30981,142180,N/A,N/A,N/A,N/A
30982,69468,N/A,N/A,N/A,N/A
30983,173278,N/A,N/A,N/A,N/A
30984,374929,N/A,N/A,N/A,N/A
30985,378115,N/A,N/A,N/A,N/A
30986,388407,N/A,N/A,N/A,N/A
30987,128311,N/A,N/A,N/A,N/A
30988,177386,N/A,N/A,N/A,N/A
30989,90902,N/A,N/A,N/A,N/A
30990,47470,N/A,N/A,N/A,N/A
30991,44733,N/A,N/A,N/A,N/A
30992,49478,N/A,N/A,N/A,N/A
30993,78281,N/A,N/A,N/A,N/A
30994,44010,N/A,N/A,N/A,N/A
30995,31312,N/A,N/A,N/A,N/A
30996,71914,N/A,N/A,N/A,N/A
30997,173690,N/A,N/A,N/A,N/A
30998,61458,N/A,N/A,N/A,N/A
30999,70889,N/A,N/A,N/A,N/A
31000,8210,N/A,N/A,N/A,N/A
31001,182244,N/A,N/A,N/A,N/A
31002,179685,N/A,N/A,N/A,N/A
31003,4692,N/A,N/A,N/A,N/A
31004,141028,N/A,N/A,N/A,N/A
31005,8747,N/A,N/A,N/A,N/A
31006,378822,N/A,N/A,N/A,N/A
31007,165489,N/A,N/A,N/A,N/A
31008,166745,N/A,N/A,N/A,N/A
31009,199402,N/A,N/A,N/A,N/A
31010,86311,N/A,N/A,N/A,N/A
31011,387772,N/A,N/A,N/A,N/A
31012,408849,N/A,N/A,N/A,N/A
31013,422729,N/A,N/A,N/A,N/A
31014,35451,N/A,N/A,N/A,N/A
31015,232991,N/A,N/A,N/A,N/A
31016,14487,N/A,N/A,N/A,N/A
31017,54253,N/A,N/A,N/A,N/A
31018,1293,N/A,N/A,N/A,N/A
31019,15778,N/A,N/A,N/A,N/A
31020,152741,N/A,N/A,N/A,N/A
31021,20375,N/A,N/A,N/A,N/A
31022,197015,N/A,N/A,N/A,N/A
31023,51649,N/A,N/A,N/A,N/A
31024,84065,N/A,N/A,N/A,N/A
31025,50890,N/A,N/A,N/A,N/A
31026,262947,N/A,N/A,N/A,N/A
31027,4886,N/A,N/A,N/A,N/A
31028,163176,N/A,N/A,N/A,N/A
31029,79440,N/A,N/A,N/A,N/A
31030,19756,N/A,N/A,N/A,N/A
31031,379201,N/A,N/A,N/A,N/A
31032,1101,N/A,N/A,N/A,N/A
31033,137079,N/A,N/A,N/A,N/A
31034,89943,N/A,N/A,N/A,N/A
31035,10045,N/A,N/A,N/A,N/A
31036,6897,N/A,N/A,N/A,N/A
31037,360,N/A,N/A,N/A,N/A
31038,1804,N/A,N/A,N/A,N/A
31039,100840,N/A,N/A,N/A,N/A
31040,114292,N/A,N/A,N/A,N/A
31041,11843,N/A,N/A,N/A,N/A
31042,14971,N/A,N/A,N/A,N/A
31043,375729,N/A,N/A,N/A,N/A
31044,15605,N/A,N/A,N/A,N/A
31045,110230,N/A,N/A,N/A,N/A
31046,30715,N/A,N/A,N/A,N/A
31047,180198,N/A,N/A,N/A,N/A
31048,26497,N/A,N/A,N/A,N/A
31049,132657,N/A,N/A,N/A,N/A
31050,79882,N/A,N/A,N/A,N/A
31051,178799,N/A,N/A,N/A,N/A
31052,181743,N/A,N/A,N/A,N/A
31053,47629,N/A,N/A,N/A,N/A
31054,133680,N/A,N/A,N/A,N/A
31055,5177,N/A,N/A,N/A,N/A
31056,38610,N/A,N/A,N/A,N/A
31057,12482,N/A,N/A,N/A,N/A
31058,200500,N/A,N/A,N/A,N/A
31059,417548,N/A,N/A,N/A,N/A
31060,36293,N/A,N/A,N/A,N/A
31061,13279,N/A,N/A,N/A,N/A
31062,60501,N/A,N/A,N/A,N/A
31063,207927,N/A,N/A,N/A,N/A
31064,165283,N/A,N/A,N/A,N/A
31065,12595,N/A,N/A,N/A,N/A
31066,41764,N/A,N/A,N/A,N/A
31067,17946,N/A,N/A,N/A,N/A
31068,46550,N/A,N/A,N/A,N/A
31069,208817,N/A,N/A,N/A,N/A
31070,142458,N/A,N/A,N/A,N/A
31071,376093,N/A,N/A,N/A,N/A
31072,374941,N/A,N/A,N/A,N/A
31073,135638,N/A,N/A,N/A,N/A
31074,393667,N/A,N/A,N/A,N/A
31075,10806,N/A,N/A,N/A,N/A
31076,36951,N/A,N/A,N/A,N/A
31077,3886,N/A,N/A,N/A,N/A
31078,135912,N/A,N/A,N/A,N/A
31079,198831,N/A,N/A,N/A,N/A
31080,384257,N/A,N/A,N/A,N/A
31081,69243,N/A,N/A,N/A,N/A
31082,16771,N/A,N/A,N/A,N/A
31083,49640,N/A,N/A,N/A,N/A
31084,2740,N/A,N/A,N/A,N/A
31085,638,N/A,N/A,N/A,N/A
31086,181292,N/A,N/A,N/A,N/A
31087,13458,N/A,N/A,N/A,N/A
31088,22507,N/A,N/A,N/A,N/A
31089,171288,N/A,N/A,N/A,N/A
31090,105697,N/A,N/A,N/A,N/A
31091,158611,N/A,N/A,N/A,N/A
31092,19660,N/A,N/A,N/A,N/A
31093,326660,N/A,N/A,N/A,N/A
31094,59595,N/A,N/A,N/A,N/A
31095,180947,N/A,N/A,N/A,N/A
31096,47932,N/A,N/A,N/A,N/A
31097,178956,N/A,N/A,N/A,N/A
31098,20893,N/A,N/A,N/A,N/A
31099,133969,N/A,N/A,N/A,N/A
31100,89659,N/A,N/A,N/A,N/A
31101,374993,N/A,N/A,N/A,N/A
31102,129648,N/A,N/A,N/A,N/A
31103,88768,N/A,N/A,N/A,N/A
31104,24967,N/A,N/A,N/A,N/A
31105,19381,N/A,N/A,N/A,N/A
31106,25415,N/A,N/A,N/A,N/A
31107,47215,N/A,N/A,N/A,N/A
31108,177269,N/A,N/A,N/A,N/A
31109,19789,N/A,N/A,N/A,N/A
31110,124945,N/A,N/A,N/A,N/A
31111,115796,N/A,N/A,N/A,N/A
31112,175775,N/A,N/A,N/A,N/A
31113,82717,N/A,N/A,N/A,N/A
31114,3978,N/A,N/A,N/A,N/A
31115,14585,N/A,N/A,N/A,N/A
31116,7346,N/A,N/A,N/A,N/A
31117,33021,N/A,N/A,N/A,N/A
31118,16817,N/A,N/A,N/A,N/A
31119,13996,N/A,N/A,N/A,N/A
31120,81581,N/A,N/A,N/A,N/A
31121,131324,N/A,N/A,N/A,N/A
31122,254490,N/A,N/A,N/A,N/A
31123,161567,N/A,N/A,N/A,N/A
31124,7056,N/A,N/A,N/A,N/A
31125,71659,N/A,N/A,N/A,N/A
31126,126258,N/A,N/A,N/A,N/A
31127,379338,N/A,N/A,N/A,N/A
31128,201196,N/A,N/A,N/A,N/A
31129,190652,N/A,N/A,N/A,N/A
31130,36812,N/A,N/A,N/A,N/A
31131,30482,N/A,N/A,N/A,N/A
31132,36535,N/A,N/A,N/A,N/A
31133,30028,N/A,N/A,N/A,N/A
31134,100055,N/A,N/A,N/A,N/A
31135,116195,N/A,N/A,N/A,N/A
31136,83975,N/A,N/A,N/A,N/A
31137,14340,N/A,N/A,N/A,N/A
31138,380737,N/A,N/A,N/A,N/A
31139,379584,N/A,N/A,N/A,N/A
31140,140571,N/A,N/A,N/A,N/A
31141,7433,N/A,N/A,N/A,N/A
31142,1408,N/A,N/A,N/A,N/A
31143,6451,N/A,N/A,N/A,N/A
31144,197442,N/A,N/A,N/A,N/A
31145,130967,N/A,N/A,N/A,N/A
31146,84592,N/A,N/A,N/A,N/A
31147,168463,N/A,N/A,N/A,N/A
31148,128353,N/A,N/A,N/A,N/A
31149,53075,N/A,N/A,N/A,N/A
31150,4720,N/A,N/A,N/A,N/A
31151,173643,N/A,N/A,N/A,N/A
31152,25801,N/A,N/A,N/A,N/A
31153,390293,N/A,N/A,N/A,N/A
31154,24938,N/A,N/A,N/A,N/A
31155,438,N/A,N/A,N/A,N/A
31156,195551,N/A,N/A,N/A,N/A
31157,18973,N/A,N/A,N/A,N/A
31158,30558,N/A,N/A,N/A,N/A
31159,2703,N/A,N/A,N/A,N/A
31160,53319,N/A,N/A,N/A,N/A
31161,389588,N/A,N/A,N/A,N/A
31162,48043,N/A,N/A,N/A,N/A
31163,7687,N/A,N/A,N/A,N/A
31164,208040,N/A,N/A,N/A,N/A
31165,376210,N/A,N/A,N/A,N/A
31166,46769,N/A,N/A,N/A,N/A
31167,75380,N/A,N/A,N/A,N/A
31168,90071,N/A,N/A,N/A,N/A
31169,3849,N/A,N/A,N/A,N/A
31170,169573,N/A,N/A,N/A,N/A
31171,25085,N/A,N/A,N/A,N/A
31172,56950,N/A,N/A,N/A,N/A
31173,204757,N/A,N/A,N/A,N/A
31174,149597,N/A,N/A,N/A,N/A
31175,96584,N/A,N/A,N/A,N/A
31176,16320,N/A,N/A,N/A,N/A
31177,159641,N/A,N/A,N/A,N/A
31178,133898,N/A,N/A,N/A,N/A
31179,69512,N/A,N/A,N/A,N/A
31180,3957,N/A,N/A,N/A,N/A
31181,151239,N/A,N/A,N/A,N/A
31182,180011,N/A,N/A,N/A,N/A
31183,79600,N/A,N/A,N/A,N/A
31184,178250,N/A,N/A,N/A,N/A
31185,96297,N/A,N/A,N/A,N/A
31186,407763,N/A,N/A,N/A,N/A
31187,73477,N/A,N/A,N/A,N/A
31188,384177,N/A,N/A,N/A,N/A
31189,84348,N/A,N/A,N/A,N/A
31190,102530,N/A,N/A,N/A,N/A
31191,129821,N/A,N/A,N/A,N/A
31192,64132,N/A,N/A,N/A,N/A
31193,45531,N/A,N/A,N/A,N/A
31194,69186,N/A,N/A,N/A,N/A
31195,75570,N/A,N/A,N/A,N/A
31196,9805,N/A,N/A,N/A,N/A
31197,7479,N/A,N/A,N/A,N/A
31198,129642,N/A,N/A,N/A,N/A
31199,135785,N/A,N/A,N/A,N/A
31200,14131,N/A,N/A,N/A,N/A
31201,25018,N/A,N/A,N/A,N/A
31202,36007,N/A,N/A,N/A,N/A
31203,101290,N/A,N/A,N/A,N/A
31204,18117,N/A,N/A,N/A,N/A
31205,17277,N/A,N/A,N/A,N/A
31206,34884,N/A,N/A,N/A,N/A
31207,382105,N/A,N/A,N/A,N/A
31208,46984,N/A,N/A,N/A,N/A
31209,47311,N/A,N/A,N/A,N/A
31210,384669,N/A,N/A,N/A,N/A
31211,80004,N/A,N/A,N/A,N/A
31212,6062,N/A,N/A,N/A,N/A
31213,311122,N/A,N/A,N/A,N/A
31214,2924,N/A,N/A,N/A,N/A
31215,59803,N/A,N/A,N/A,N/A
31216,378617,N/A,N/A,N/A,N/A
31217,132273,N/A,N/A,N/A,N/A
31218,132683,N/A,N/A,N/A,N/A
31219,56564,N/A,N/A,N/A,N/A
31220,173607,N/A,N/A,N/A,N/A
31221,178808,N/A,N/A,N/A,N/A
31222,173631,N/A,N/A,N/A,N/A
31223,430,N/A,N/A,N/A,N/A
31224,29418,N/A,N/A,N/A,N/A
31225,3414,N/A,N/A,N/A,N/A
31226,395110,N/A,N/A,N/A,N/A
31227,79146,N/A,N/A,N/A,N/A
31228,13217,N/A,N/A,N/A,N/A
31229,4836,N/A,N/A,N/A,N/A
31230,170813,N/A,N/A,N/A,N/A
31231,81734,N/A,N/A,N/A,N/A
31232,48790,N/A,N/A,N/A,N/A
31233,380408,N/A,N/A,N/A,N/A
31234,69783,N/A,N/A,N/A,N/A
31235,54891,N/A,N/A,N/A,N/A
31236,14099,N/A,N/A,N/A,N/A
31237,33780,N/A,N/A,N/A,N/A
31238,76190,N/A,N/A,N/A,N/A
31239,165633,N/A,N/A,N/A,N/A
31240,19764,N/A,N/A,N/A,N/A
31241,4056,N/A,N/A,N/A,N/A
31242,379384,N/A,N/A,N/A,N/A
31243,66539,N/A,N/A,N/A,N/A
31244,35557,N/A,N/A,N/A,N/A
31245,126320,N/A,N/A,N/A,N/A
31246,171156,N/A,N/A,N/A,N/A
31247,115266,N/A,N/A,N/A,N/A
31248,58445,N/A,N/A,N/A,N/A
31249,42020,N/A,N/A,N/A,N/A
31250,51985,N/A,N/A,N/A,N/A
31251,6711,N/A,N/A,N/A,N/A
31252,208053,N/A,N/A,N/A,N/A
31253,49295,N/A,N/A,N/A,N/A
31254,87020,N/A,N/A,N/A,N/A
31255,195531,N/A,N/A,N/A,N/A
31256,374803,N/A,N/A,N/A,N/A
31257,68656,N/A,N/A,N/A,N/A
31258,90037,N/A,N/A,N/A,N/A
31259,79376,N/A,N/A,N/A,N/A
31260,58187,N/A,N/A,N/A,N/A
31261,67630,N/A,N/A,N/A,N/A
31262,375653,N/A,N/A,N/A,N/A
31263,379515,N/A,N/A,N/A,N/A
31264,143547,N/A,N/A,N/A,N/A
31265,136025,N/A,N/A,N/A,N/A
31266,198838,N/A,N/A,N/A,N/A
31267,133548,N/A,N/A,N/A,N/A
31268,194667,N/A,N/A,N/A,N/A
31269,201776,N/A,N/A,N/A,N/A
31270,129072,N/A,N/A,N/A,N/A
31271,101940,N/A,N/A,N/A,N/A
31272,73411,N/A,N/A,N/A,N/A
31273,58963,N/A,N/A,N/A,N/A
31274,90281,N/A,N/A,N/A,N/A
31275,142520,N/A,N/A,N/A,N/A
31276,147077,N/A,N/A,N/A,N/A
31277,8780,N/A,N/A,N/A,N/A
31278,89521,N/A,N/A,N/A,N/A
31279,21583,N/A,N/A,N/A,N/A
31280,382607,N/A,N/A,N/A,N/A
31281,393807,N/A,N/A,N/A,N/A
31282,133863,N/A,N/A,N/A,N/A
31283,32272,N/A,N/A,N/A,N/A
31284,88616,N/A,N/A,N/A,N/A
31285,9475,N/A,N/A,N/A,N/A
31286,87679,N/A,N/A,N/A,N/A
31287,41965,N/A,N/A,N/A,N/A
31288,70729,N/A,N/A,N/A,N/A
31289,19515,N/A,N/A,N/A,N/A
31290,11027,N/A,N/A,N/A,N/A
31291,164549,N/A,N/A,N/A,N/A
31292,110517,N/A,N/A,N/A,N/A
31293,178827,N/A,N/A,N/A,N/A
31294,69156,N/A,N/A,N/A,N/A
31295,90157,N/A,N/A,N/A,N/A
31296,15419,N/A,N/A,N/A,N/A
31297,42392,N/A,N/A,N/A,N/A
31298,143927,N/A,N/A,N/A,N/A
31299,1988,N/A,N/A,N/A,N/A
31300,2172,N/A,N/A,N/A,N/A
31301,71796,N/A,N/A,N/A,N/A
31302,10669,N/A,N/A,N/A,N/A
31303,98307,N/A,N/A,N/A,N/A
31304,4305,N/A,N/A,N/A,N/A
31305,171467,N/A,N/A,N/A,N/A
31306,10476,N/A,N/A,N/A,N/A
31307,9165,N/A,N/A,N/A,N/A
31308,117907,N/A,N/A,N/A,N/A
31309,13819,N/A,N/A,N/A,N/A
31310,69262,N/A,N/A,N/A,N/A
31311,109,N/A,N/A,N/A,N/A
31312,24436,N/A,N/A,N/A,N/A
31313,115638,N/A,N/A,N/A,N/A
31314,32610,N/A,N/A,N/A,N/A
31315,382154,N/A,N/A,N/A,N/A
31316,37106,N/A,N/A,N/A,N/A
31317,8928,N/A,N/A,N/A,N/A
31318,15884,N/A,N/A,N/A,N/A
31319,171324,N/A,N/A,N/A,N/A
31320,69244,N/A,N/A,N/A,N/A
31321,383377,N/A,N/A,N/A,N/A
31322,379281,N/A,N/A,N/A,N/A
31323,389491,N/A,N/A,N/A,N/A
31324,63423,N/A,N/A,N/A,N/A
31325,193905,N/A,N/A,N/A,N/A
31326,209760,N/A,N/A,N/A,N/A
31327,52603,N/A,N/A,N/A,N/A
31328,10570,N/A,N/A,N/A,N/A
31329,134327,N/A,N/A,N/A,N/A
31330,38052,N/A,N/A,N/A,N/A
31331,2773,N/A,N/A,N/A,N/A
31332,173916,N/A,N/A,N/A,N/A
31333,19472,N/A,N/A,N/A,N/A
31334,375181,N/A,N/A,N/A,N/A
31335,8588,N/A,N/A,N/A,N/A
31336,133704,N/A,N/A,N/A,N/A
31337,7011,N/A,N/A,N/A,N/A
31338,83711,N/A,N/A,N/A,N/A
31339,41508,N/A,N/A,N/A,N/A
31340,382885,N/A,N/A,N/A,N/A
31341,89593,N/A,N/A,N/A,N/A
31342,76314,N/A,N/A,N/A,N/A
31343,247796,N/A,N/A,N/A,N/A
31344,227562,N/A,N/A,N/A,N/A
31345,105683,N/A,N/A,N/A,N/A
31346,6590,N/A,N/A,N/A,N/A
31347,62117,N/A,N/A,N/A,N/A
31348,46944,N/A,N/A,N/A,N/A
31349,58453,N/A,N/A,N/A,N/A
31350,80003,N/A,N/A,N/A,N/A
31351,6645,N/A,N/A,N/A,N/A
31352,13379,N/A,N/A,N/A,N/A
31353,12659,N/A,N/A,N/A,N/A
31354,18833,N/A,N/A,N/A,N/A
31355,162460,N/A,N/A,N/A,N/A
31356,28527,N/A,N/A,N/A,N/A
31357,30415,N/A,N/A,N/A,N/A
31358,81955,N/A,N/A,N/A,N/A
31359,50657,N/A,N/A,N/A,N/A
31360,395189,N/A,N/A,N/A,N/A
31361,9077,N/A,N/A,N/A,N/A
31362,276104,N/A,N/A,N/A,N/A
31363,164387,N/A,N/A,N/A,N/A
31364,30331,N/A,N/A,N/A,N/A
31365,72064,N/A,N/A,N/A,N/A
31366,7600,N/A,N/A,N/A,N/A
31367,126376,N/A,N/A,N/A,N/A
31368,81105,N/A,N/A,N/A,N/A
31369,74268,N/A,N/A,N/A,N/A
31370,69427,N/A,N/A,N/A,N/A
31371,394715,N/A,N/A,N/A,N/A
31372,39514,N/A,N/A,N/A,N/A
31373,82201,N/A,N/A,N/A,N/A
31374,29585,N/A,N/A,N/A,N/A
31375,18127,N/A,N/A,N/A,N/A
31376,182597,N/A,N/A,N/A,N/A
31377,126834,N/A,N/A,N/A,N/A
31378,75424,N/A,N/A,N/A,N/A
31379,50307,N/A,N/A,N/A,N/A
31380,125638,N/A,N/A,N/A,N/A
31381,134055,N/A,N/A,N/A,N/A
31382,99473,N/A,N/A,N/A,N/A
31383,178775,N/A,N/A,N/A,N/A
31384,269475,N/A,N/A,N/A,N/A
31385,196951,N/A,N/A,N/A,N/A
31386,21538,N/A,N/A,N/A,N/A
31387,62599,N/A,N/A,N/A,N/A
31388,140051,N/A,N/A,N/A,N/A
31389,86001,N/A,N/A,N/A,N/A
31390,13897,N/A,N/A,N/A,N/A
31391,94290,N/A,N/A,N/A,N/A
31392,385119,N/A,N/A,N/A,N/A
31393,86253,N/A,N/A,N/A,N/A
31394,82918,N/A,N/A,N/A,N/A
31395,30834,N/A,N/A,N/A,N/A
31396,45477,N/A,N/A,N/A,N/A
31397,53692,N/A,N/A,N/A,N/A
31398,3365,N/A,N/A,N/A,N/A
31399,380574,N/A,N/A,N/A,N/A
31400,384674,N/A,N/A,N/A,N/A
31401,136127,N/A,N/A,N/A,N/A
31402,383886,N/A,N/A,N/A,N/A
31403,180612,N/A,N/A,N/A,N/A
31404,6195,N/A,N/A,N/A,N/A
31405,30334,N/A,N/A,N/A,N/A
31406,178934,N/A,N/A,N/A,N/A
31407,158059,N/A,N/A,N/A,N/A
31408,164530,N/A,N/A,N/A,N/A
31409,47447,N/A,N/A,N/A,N/A
31410,155642,N/A,N/A,N/A,N/A
31411,48252,N/A,N/A,N/A,N/A
31412,33878,N/A,N/A,N/A,N/A
31413,128249,N/A,N/A,N/A,N/A
31414,36079,N/A,N/A,N/A,N/A
31415,162927,N/A,N/A,N/A,N/A
31416,25510,N/A,N/A,N/A,N/A
31417,177590,N/A,N/A,N/A,N/A
31418,34467,N/A,N/A,N/A,N/A
31419,136456,N/A,N/A,N/A,N/A
31420,60055,N/A,N/A,N/A,N/A
31421,7188,N/A,N/A,N/A,N/A
31422,79927,N/A,N/A,N/A,N/A
31423,14588,N/A,N/A,N/A,N/A
31424,72979,N/A,N/A,N/A,N/A
31425,132003,N/A,N/A,N/A,N/A
31426,72324,N/A,N/A,N/A,N/A
31427,130446,N/A,N/A,N/A,N/A
31428,110013,N/A,N/A,N/A,N/A
31429,32907,N/A,N/A,N/A,N/A
31430,50025,N/A,N/A,N/A,N/A
31431,6469,N/A,N/A,N/A,N/A
31432,322761,N/A,N/A,N/A,N/A
31433,373566,N/A,N/A,N/A,N/A
31434,121996,N/A,N/A,N/A,N/A
31435,163872,N/A,N/A,N/A,N/A
31436,62527,N/A,N/A,N/A,N/A
31437,146183,N/A,N/A,N/A,N/A
31438,173541,N/A,N/A,N/A,N/A
31439,39112,N/A,N/A,N/A,N/A
31440,142331,N/A,N/A,N/A,N/A
31441,13950,N/A,N/A,N/A,N/A
31442,12653,N/A,N/A,N/A,N/A
31443,171072,N/A,N/A,N/A,N/A
31444,192688,N/A,N/A,N/A,N/A
31445,79467,N/A,N/A,N/A,N/A
31446,60951,N/A,N/A,N/A,N/A
31447,96966,N/A,N/A,N/A,N/A
31448,145365,N/A,N/A,N/A,N/A
31449,193750,N/A,N/A,N/A,N/A
31450,135512,N/A,N/A,N/A,N/A
31451,52033,N/A,N/A,N/A,N/A
31452,98655,N/A,N/A,N/A,N/A
31453,90096,N/A,N/A,N/A,N/A
31454,377927,N/A,N/A,N/A,N/A
31455,20439,N/A,N/A,N/A,N/A
31456,115291,N/A,N/A,N/A,N/A
31457,80777,N/A,N/A,N/A,N/A
31458,37284,N/A,N/A,N/A,N/A
31459,62422,N/A,N/A,N/A,N/A
31460,51248,N/A,N/A,N/A,N/A
31461,209559,N/A,N/A,N/A,N/A
31462,35010,N/A,N/A,N/A,N/A
31463,25882,N/A,N/A,N/A,N/A
31464,128944,N/A,N/A,N/A,N/A
31465,206029,N/A,N/A,N/A,N/A
31466,88753,N/A,N/A,N/A,N/A
31467,31180,N/A,N/A,N/A,N/A
31468,375620,N/A,N/A,N/A,N/A
31469,378477,N/A,N/A,N/A,N/A
