itemID_numeric,original_itemID
114632,397190
114633,395118
114634,148973
114635,171454
114636,413763
114637,492255
114638,277859
114639,176979
114640,198237
114641,429542
114642,129751
114643,95058
114644,195215
114645,48045
114646,203081
114647,147299
114648,19189
114649,11954
114650,176316
114651,107884
114652,435187
114653,158684
114654,406530
114655,404710
114656,204372
114657,111985
114658,66406
114659,13452
114660,13451
114661,6014
114662,133473
114663,133452
114664,136056
114665,136059
114666,7077
114667,136053
114668,58852
114669,397625
114670,391704
114671,142281
114672,229588
114673,248190
114674,233275
114675,148480
114676,483598
114677,304315
114678,38671
114679,171021
114680,164612
114681,152097
114682,388606
114683,58855
114684,9058
114685,196335
114686,456996
114687,125198
114688,64925
114689,210866
114690,205604
114691,54637
114692,393262
114693,67597
114694,395341
114695,423108
114696,159075
114697,242193
114698,79821
114699,138672
114700,375944
114701,430197
114702,176662
114703,58819
114704,243450
114705,2965
114706,166058
114707,510040
114708,184885
114709,382109
114710,212812
114711,172171
114712,462432
114713,430337
114714,518883
114715,15378
114716,108706
114717,165852
114718,90303
114719,262577
114720,288753
114721,250812
114722,393480
114723,397733
114724,287810
114725,179081
114726,438085
114727,337220
114728,427746
114729,65200
114730,376462
114731,410572
114732,260227
114733,394913
114734,167741
114735,160428
114736,407422
114737,267234
114738,156241
114739,128299
114740,262276
114741,416012
114742,173953
114743,232305
114744,119768
114745,68726
114746,289302
114747,160931
114748,234058
114749,203164
114750,35128
114751,80493
114752,161379
114753,161123
114754,69728
114755,425493
114756,423137
114757,280057
114758,394373
114759,430463
114760,434761
114761,94882
114762,64738
114763,190460
114764,28207
114765,292051
114766,152144
114767,52967
114768,8663
114769,34528
114770,140827
114771,435453
114772,439634
114773,99333
114774,141031
114775,510181
114776,532106
114777,159
114778,394105
114779,384916
114780,424920
114781,389683
114782,164882
114783,165391
114784,132404
114785,196014
114786,407070
114787,406768
114788,256185
114789,63629
114790,404845
114791,90241
114792,409627
114793,412849
114794,409718
114795,416110
114796,11094
114797,347872
114798,415537
114799,212917
114800,415890
114801,31528
114802,186563
114803,136461
114804,410387
114805,393435
114806,405139
114807,406765
114808,405209
114809,228706
114810,182365
114811,97861
114812,73274
114813,81703
114814,280793
114815,139470
114816,42054
114817,94386
114818,391059
114819,14715
114820,186686
114821,109748
114822,231417
114823,188791
114824,231499
114825,145328
114826,70703
114827,175734
114828,165971
114829,447519
114830,442952
114831,139128
114832,243057
114833,297421
114834,156728
114835,382945
114836,105787
114837,66605
114838,280853
114839,110631
114840,234082
114841,252044
114842,209037
114843,196869
114844,127296
114845,270528
114846,204618
114847,5319
114848,168846
114849,395998
114850,77814
114851,417552
114852,460405
114853,174008
114854,24606
114855,376693
114856,130037
114857,426597
114858,268869
114859,438741
114860,493130
114861,185322
114862,86597
114863,511288
114864,48697
114865,471295
114866,99525
114867,150067
114868,401507
114869,363827
114870,404426
114871,70302
114872,74582
114873,128436
114874,394496
114875,393700
114876,390668
114877,203187
114878,128921
114879,126504
114880,382981
114881,347231
114882,58372
114883,2384
114884,459237
114885,171040
114886,166455
114887,419398
114888,88589
114889,40672
114890,36233
114891,105405
114892,19395
114893,117053
114894,120934
114895,51462
114896,48804
114897,117549
114898,90229
114899,46882
114900,47461
114901,47237
114902,80092
114903,144213
114904,160637
114905,117409
114906,231345
114907,134922
114908,252215
114909,402749
114910,403465
114911,406156
114912,274259
114913,252319
114914,6810
114915,422363
114916,130401
114917,45144
114918,192390
114919,283848
114920,399182
114921,162000
114922,87106
114923,148184
114924,233325
114925,234847
114926,14878
114927,168197
114928,277458
114929,43637
114930,400096
114931,39499
114932,181372
114933,400975
114934,155585
114935,145541
114936,344741
114937,86675
114938,394394
114939,28275
114940,247742
114941,430302
114942,420002
114943,170234
114944,97816
114945,297557
114946,382311
114947,204898
114948,434139
114949,436241
114950,388609
114951,360719
114952,72736
114953,423594
114954,285751
114955,200997
114956,427140
114957,377723
114958,202784
114959,207308
114960,148428
114961,321324
114962,161372
114963,55692
114964,201968
114965,392330
114966,93729
114967,48809
114968,176237
114969,299906
114970,67939
114971,170043
114972,155195
114973,324781
114974,25608
114975,151273
114976,130694
114977,144243
114978,516576
114979,32502
114980,378967
114981,163879
114982,179279
114983,151692
114984,70395
114985,366269
114986,103437
114987,206533
114988,185568
114989,448169
114990,584513
114991,113921
114992,370120
114993,141130
114994,81830
114995,249864
114996,126664
114997,282229
114998,325963
114999,326157
115000,211277
115001,162017
115002,380762
115003,11438
115004,431510
115005,64610
115006,386296
115007,397218
115008,383064
115009,416952
115010,51450
115011,88571
115012,430965
115013,123767
115014,293058
115015,462515
115016,114337
115017,248268
115018,515126
115019,518149
115020,416597
115021,189477
115022,429933
115023,74660
115024,15005
115025,467839
115026,164268
115027,172595
115028,172564
115029,370374
115030,255207
115031,165609
115032,198408
115033,296064
115034,81459
115035,227699
115036,131995
115037,156109
115038,191155
115039,469282
115040,626174
115041,408604
115042,198333
115043,379889
115044,180962
115045,445114
115046,29620
115047,89450
115048,60561
115049,295984
115050,212145
115051,228912
115052,400527
115053,56371
115054,71363
115055,421950
115056,291979
115057,304504
115058,152843
115059,226537
115060,387416
115061,474200
115062,231396
115063,473886
115064,120029
115065,149864
115066,3872
115067,438205
115068,444010
115069,442484
115070,438206
115071,442857
115072,442129
115073,443418
115074,441622
115075,442494
115076,412701
115077,139864
115078,440794
115079,442541
115080,142549
115081,446293
115082,413713
115083,441744
115084,442614
115085,440593
115086,443011
115087,155339
115088,441840
115089,416664
115090,134923
115091,412843
115092,252432
115093,441636
115094,149603
115095,447726
115096,186558
115097,442207
115098,140661
115099,440697
115100,442998
115101,296670
115102,441327
115103,155335
115104,448438
115105,263309
115106,192265
115107,29517
115108,31676
115109,214794
115110,430660
115111,84868
115112,176439
115113,150504
115114,11341
115115,42524
115116,417454
115117,290210
115118,415828
115119,127549
115120,74777
115121,165054
115122,433211
115123,135916
115124,151597
115125,202814
115126,87311
115127,58191
115128,269109
115129,280048
115130,80924
115131,571359
115132,530587
115133,71991
115134,137858
115135,58663
115136,226068
115137,48065
115138,230907
115139,261724
115140,255642
115141,701383
115142,397223
115143,79183
115144,158778
115145,547540
115146,303695
115147,164678
115148,448043
115149,410183
115150,444323
115151,443510
115152,145821
115153,54279
115154,23769
115155,392767
115156,184834
115157,407953
115158,126837
115159,290826
115160,592749
115161,255389
115162,544131
115163,290538
115164,410871
115165,525645
115166,66706
115167,265395
115168,168266
115169,156966
115170,160107
115171,3821
115172,389448
115173,236628
115174,33701
115175,163254
115176,256598
115177,117312
115178,322406
115179,296205
115180,446974
115181,334473
115182,335815
115183,558021
115184,87544
115185,389716
115186,210529
115187,14129
115188,53416
115189,61114
115190,89590
115191,17882
115192,387492
115193,378819
115194,230247
115195,31965
115196,137027
115197,137391
115198,117815
115199,458998
115200,376389
115201,404418
115202,446284
115203,207859
115204,56761
115205,149813
115206,222821
115207,424705
115208,349196
115209,195379
115210,60857
115211,144481
115212,212012
115213,60631
115214,271716
115215,80047
115216,368674
115217,372159
115218,88204
115219,2296
115220,457193
115221,434970
115222,240866
115223,213339
115224,4961
115225,135626
115226,141079
115227,427086
115228,360539
115229,95570
115230,307593
115231,153805
115232,96100
115233,40755
115234,246790
115235,545550
115236,225258
115237,316366
115238,80843
115239,396
115240,246599
115241,117205
115242,40498
115243,9778
115244,76115
115245,443175
115246,208288
115247,396085
115248,80329
115249,128867
115250,129653
115251,331263
115252,432464
115253,423757
115254,48551
115255,397757
115256,387960
115257,434260
115258,191063
115259,95200
115260,162722
115261,379849
115262,94272
115263,264019
115264,117731
115265,19686
115266,44779
115267,35537
115268,371862
115269,408227
115270,455913
115271,83074
115272,111379
115273,383463
115274,169045
115275,57496
115276,4635
115277,95310
115278,126976
115279,472953
115280,118357
115281,227900
115282,288620
115283,447930
115284,293875
115285,477166
115286,351523
115287,153957
115288,219595
115289,253400
115290,481455
115291,120085
115292,106364
115293,161124
115294,37207
115295,134432
115296,18244
115297,442658
115298,214041
115299,97290
115300,128998
115301,395208
115302,19317
115303,389032
115304,129181
115305,27134
115306,126234
115307,394319
115308,393146
115309,161294
115310,443439
115311,456597
115312,137961
115313,249520
115314,169706
115315,24871
115316,27709
115317,400747
115318,251359
115319,82161
115320,3606
115321,506978
115322,106462
115323,268726
115324,271721
115325,89794
115326,161162
115327,473473
115328,385617
115329,134027
115330,202038
115331,100717
115332,171659
115333,106343
115334,16939
115335,380359
115336,382263
115337,329877
115338,176183
115339,170294
115340,70880
115341,180952
115342,180785
115343,81700
115344,178212
115345,118671
115346,290616
115347,230500
115348,58456
115349,17566
115350,197512
115351,452397
115352,249126
115353,394332
115354,452835
115355,143097
115356,378082
115357,447364
115358,90521
115359,157151
115360,19201
115361,11253
115362,203408
115363,154651
115364,384852
115365,18562
115366,273781
115367,460957
115368,84700
115369,162079
115370,433428
115371,187957
115372,494769
115373,504675
115374,156952
115375,281781
115376,92578
115377,52263
115378,405617
115379,355868
115380,35003
115381,247412
115382,191958
115383,455399
115384,526482
115385,154340
115386,99501
115387,183799
115388,275655
115389,137392
115390,152666
115391,148262
115392,178797
115393,236066
115394,298397
115395,83247
115396,160673
115397,416608
115398,246519
115399,198850
115400,24338
115401,391582
115402,159365
115403,150641
115404,463191
115405,400021
115406,521134
115407,399262
115408,6685
115409,67079
115410,57706
115411,278699
115412,46827
115413,19327
115414,446482
115415,26959
115416,425419
115417,175990
115418,175341
115419,67820
115420,19411
115421,24902
115422,423843
115423,97800
115424,43389
115425,24779
115426,19530
115427,173332
115428,381378
115429,164991
115430,97874
115431,123978
115432,91417
115433,365182
115434,280164
115435,385952
115436,161605
115437,407926
115438,191106
115439,50820
115440,34891
115441,405094
115442,389593
115443,25811
115444,83792
115445,436905
115446,437876
115447,42279
115448,462407
115449,19992
115450,232673
115451,435883
115452,41374
115453,437751
115454,288930
115455,161639
115456,60889
115457,122382
115458,130988
115459,169887
115460,152344
115461,142189
115462,161595
115463,458843
115464,523157
115465,19205
115466,235434
115467,462157
115468,161640
115469,55426
115470,190969
115471,519110
115472,21598
115473,391151
115474,383607
115475,245441
115476,699030
115477,360826
115478,731658
115479,248200
115480,215476
115481,138364
115482,197816
115483,171911
115484,197895
115485,422003
115486,227008
115487,212157
115488,407642
115489,395284
115490,419461
115491,65987
115492,47968
115493,120302
115494,62141
115495,79716
115496,131221
115497,119777
115498,435991
115499,149280
115500,312015
115501,419720
115502,231176
115503,119710
115504,251247
115505,391664
115506,470591
115507,173791
115508,115416
115509,135062
115510,125429
115511,173794
115512,144248
115513,92474
115514,251097
115515,44937
115516,234709
115517,66613
115518,30481
115519,42827
115520,139720
115521,101277
115522,434960
115523,425104
115524,23143
115525,368694
115526,364279
115527,104795
115528,113157
115529,61379
115530,182753
115531,213159
115532,29775
115533,388523
115534,60364
115535,202707
115536,375706
115537,240856
115538,287445
115539,274069
115540,293700
115541,203250
115542,313503
115543,155348
115544,190857
115545,401665
115546,155689
115547,146352
115548,114349
115549,400973
115550,478675
115551,368301
115552,407605
115553,250875
115554,481590
115555,397472
115556,478117
115557,478688
115558,426064
115559,478987
115560,478118
115561,478375
115562,330240
115563,481037
115564,455739
115565,213413
115566,202997
115567,40486
115568,455379
115569,177400
115570,149521
115571,35079
115572,149969
115573,188220
115574,21265
115575,211584
115576,307633
115577,97656
115578,348860
115579,208915
115580,396339
115581,480610
115582,122552
115583,177547
115584,143264
115585,397784
115586,211203
115587,219221
115588,27049
115589,34682
115590,433289
115591,429449
115592,432426
115593,429612
115594,363930
115595,191664
115596,352646
115597,404412
115598,430818
115599,429070
115600,363813
115601,147493
115602,464305
115603,22287
115604,208701
115605,323891
115606,193119
115607,23445
115608,43846
115609,52235
115610,251101
115611,124514
115612,392127
115613,75664
115614,86205
115615,229479
115616,180057
115617,33902
115618,173453
115619,108198
115620,224973
115621,214053
115622,126197
115623,68947
115624,183012
115625,396586
115626,78402
115627,197645
115628,229502
115629,199577
115630,392307
115631,423135
115632,192133
115633,25407
115634,61875
115635,51331
115636,166955
115637,58236
115638,239993
115639,208108
115640,112961
115641,171895
115642,216103
115643,134102
115644,345802
115645,408059
115646,161492
115647,63139
115648,441654
115649,407182
115650,431355
115651,390821
115652,219298
115653,572915
115654,14552
115655,367471
115656,312104
115657,209132
115658,164338
115659,380103
115660,256635
115661,381883
115662,426808
115663,281929
115664,497592
115665,575084
115666,370337
115667,288381
115668,304362
115669,458067
115670,431600
115671,460195
115672,180182
115673,216170
115674,313561
115675,76565
115676,193038
115677,213345
115678,415557
115679,417978
115680,256303
115681,212500
115682,28091
115683,148883
115684,140439
115685,87809
115686,76034
115687,206369
115688,204451
115689,161898
115690,273750
115691,52802
115692,150294
115693,133977
115694,426131
115695,348523
115696,186585
115697,141941
115698,381406
115699,380012
115700,226519
115701,180262
115702,60941
115703,342611
115704,29649
115705,535693
115706,127864
115707,344732
115708,8018
115709,387724
115710,223047
115711,456876
115712,102807
115713,421879
115714,9893
115715,121413
115716,2954
115717,147643
115718,72765
115719,57382
115720,82686
115721,5967
115722,319736
115723,73847
115724,71370
115725,202676
115726,413141
115727,123569
115728,161104
115729,439699
115730,42910
115731,382369
115732,410718
115733,290394
115734,135028
115735,21868
115736,102761
115737,31217
115738,271557
115739,422816
115740,57120
115741,388295
115742,14665
115743,260553
115744,253033
115745,455627
115746,474357
115747,141898
115748,93424
115749,479218
115750,94690
115751,63502
115752,474286
115753,318704
115754,155948
115755,252468
115756,252859
115757,126266
115758,396930
115759,318485
115760,180594
115761,314705
115762,142308
115763,57091
115764,415993
115765,97671
115766,208946
115767,273091
115768,82144
115769,290239
115770,119636
115771,381471
115772,383523
115773,432743
115774,408672
115775,55164
115776,201513
115777,204072
115778,169542
115779,92648
115780,232558
115781,218586
115782,165508
115783,303193
115784,472973
115785,114975
115786,62300
115787,101499
115788,384207
115789,136991
115790,227991
115791,61943
115792,414133
115793,385
115794,136941
115795,82488
115796,80914
115797,92321
115798,253148
115799,50553
115800,72208
115801,157532
115802,36231
115803,210783
115804,204939
115805,13176
115806,347262
115807,270776
115808,393910
115809,269878
115810,489489
115811,418422
115812,222997
115813,412443
115814,412787
115815,416306
115816,409251
115817,130220
115818,57639
115819,193321
115820,7049
115821,107497
115822,214014
115823,87053
115824,55352
115825,280731
115826,140731
115827,184437
115828,4277
115829,289803
115830,108897
115831,36604
115832,68921
115833,183728
115834,551770
115835,192427
115836,284332
115837,310781
115838,464141
115839,546383
115840,356679
115841,327209
115842,529205
115843,72492
115844,378682
115845,233282
115846,180496
115847,205991
115848,115125
115849,107671
115850,202281
115851,148950
115852,149171
115853,125724
115854,133307
115855,89815
115856,118355
115857,423999
115858,43430
115859,179946
115860,178595
115861,462043
115862,312457
115863,355990
115864,264199
115865,214908
115866,381185
115867,80197
115868,70514
115869,4371
115870,57058
115871,175202
115872,173043
115873,162977
115874,170042
115875,166098
115876,201881
115877,444187
115878,185030
115879,97729
115880,146098
115881,385870
115882,306434
115883,52157
115884,473367
115885,339196
115886,125580
115887,89846
115888,37640
115889,284978
115890,272681
115891,376059
115892,166293
115893,37635
115894,414680
115895,287112
115896,431349
115897,52081
115898,165150
115899,165294
115900,164810
115901,43231
115902,240771
115903,155537
115904,210109
115905,208787
115906,201065
115907,192308
115908,211080
115909,119635
115910,221897
115911,141934
115912,397011
115913,394980
115914,85806
115915,253851
115916,204154
115917,393161
115918,104832
115919,340445
115920,432068
115921,383875
115922,124228
115923,309499
115924,177649
115925,74484
115926,96472
115927,412989
115928,98388
115929,257182
115930,54972
115931,103701
115932,467485
115933,271122
115934,178048
115935,151661
115936,76840
115937,1273
115938,361776
115939,31297
115940,310720
115941,263809
115942,379930
115943,247511
115944,93198
115945,128544
115946,382713
115947,161802
115948,535782
115949,86951
115950,87438
115951,76326
115952,54659
115953,185029
115954,327764
115955,132920
115956,133178
115957,24506
115958,203644
115959,52862
115960,375208
115961,148323
115962,143228
115963,252518
115964,147746
115965,163195
115966,52491
115967,148146
115968,444945
115969,390410
115970,347328
115971,131461
115972,193166
115973,107478
115974,165134
115975,23529
115976,540686
115977,192285
115978,284615
115979,292284
115980,228683
115981,10496
115982,351387
115983,355222
115984,11501
115985,375412
115986,184669
115987,368
115988,83634
115989,48532
115990,20840
115991,172871
115992,440573
115993,169321
115994,54242
115995,63846
115996,225331
115997,388869
115998,387773
115999,384819
116000,169077
116001,111151
116002,115132
116003,86737
116004,46340
116005,194085
116006,67050
116007,384986
116008,267523
116009,183022
116010,225640
116011,3425
116012,152834
116013,59511
116014,454733
116015,84696
116016,137073
116017,12379
116018,12343
116019,134721
116020,2149
116021,134992
116022,134871
116023,5099
116024,26000
116025,328660
116026,174861
116027,5354
116028,295687
116029,167962
116030,12731
116031,389691
116032,145110
116033,99826
116034,239263
116035,97183
116036,440797
116037,177830
116038,228768
116039,210506
116040,164813
116041,2164
116042,165280
116043,478434
116044,82816
116045,376014
116046,130655
116047,46272
116048,246442
116049,72998
116050,152658
116051,196418
116052,418084
116053,92062
116054,92586
116055,387208
116056,233899
116057,451808
116058,153747
116059,58447
116060,48885
116061,58020
116062,517596
116063,24178
116064,67494
116065,384501
116066,416946
116067,390564
116068,121113
116069,269206
116070,291773
116071,496648
116072,357905
116073,257553
116074,361108
116075,509889
116076,303791
116077,178560
116078,60255
116079,23981
116080,158775
116081,519656
116082,530248
116083,402885
116084,475094
116085,162625
116086,133765
116087,158881
116088,116509
116089,7533
116090,253560
116091,166496
116092,195737
116093,195748
116094,77435
116095,167581
116096,84412
116097,55727
116098,206424
116099,87976
116100,133006
116101,204512
116102,77377
116103,28811
116104,376992
116105,106217
116106,58980
116107,209026
116108,289858
116109,212024
116110,36228
116111,449379
116112,214403
116113,30197
116114,317565
116115,59100
116116,394210
116117,262873
116118,355565
116119,225760
116120,182226
116121,206321
116122,189172
116123,31738
116124,390482
116125,99161
116126,49275
116127,190866
116128,233043
116129,412057
116130,395039
116131,73934
116132,265290
116133,35116
116134,38950
116135,236411
116136,343378
116137,187938
116138,167774
116139,107367
116140,177638
116141,390420
116142,179199
116143,92070
116144,422627
116145,477105
116146,54880
116147,157224
116148,284421
116149,375614
116150,150489
116151,63642
116152,420304
116153,436908
116154,219489
116155,273528
116156,128646
116157,313028
116158,382512
116159,80860
116160,91811
116161,175798
116162,73008
116163,59371
116164,161913
116165,294817
116166,282778
116167,28080
116168,59245
116169,239874
116170,68714
116171,24409
116172,166860
116173,29278
116174,287950
116175,23338
116176,138642
116177,97240
116178,427028
116179,192800
116180,171135
116181,195294
116182,167018
116183,115361
116184,285957
116185,99627
116186,423695
116187,483643
116188,313181
116189,43258
116190,181437
116191,384017
116192,10209
116193,174694
116194,233890
116195,407319
116196,6643
116197,160891
116198,403724
116199,472170
116200,574623
116201,189026
116202,396673
116203,293165
116204,426512
116205,91823
116206,182812
116207,442715
116208,248782
116209,157600
116210,209847
116211,181524
116212,474128
116213,167867
116214,78849
116215,265335
116216,311569
116217,167678
116218,127475
116219,164502
116220,67235
116221,113137
116222,177399
116223,19785
116224,395258
116225,170062
116226,417216
116227,63185
116228,426358
116229,130225
116230,170815
116231,98008
116232,170361
116233,62114
116234,164426
116235,398447
116236,164451
116237,393018
116238,311566
116239,207511
116240,69069
116241,65525
116242,6482
116243,403294
116244,42276
116245,83591
116246,176107
116247,199490
116248,42352
116249,111807
116250,486905
116251,250012
116252,390538
116253,515588
116254,410406
116255,408634
116256,408595
116257,102591
116258,201822
116259,265865
116260,224735
116261,157208
116262,412616
116263,26574
116264,132239
116265,83822
116266,395035
116267,209042
116268,319394
116269,263495
116270,162181
116271,386280
116272,280948
116273,427575
116274,6826
116275,202402
116276,493920
116277,115207
116278,323205
116279,379800
116280,110622
116281,178927
116282,157185
116283,90533
116284,21943
116285,205502
116286,402452
116287,382679
116288,292893
116289,12318
116290,203875
116291,437362
116292,457513
116293,264192
116294,239
116295,359405
116296,433449
116297,102829
116298,308378
116299,539257
116300,80189
116301,123174
116302,430828
116303,191258
116304,428351
116305,72131
116306,25972
116307,53363
116308,93747
116309,58478
116310,243969
116311,51583
116312,260107
116313,223548
116314,387938
116315,93566
116316,80418
116317,81721
116318,363426
116319,477907
116320,476739
116321,254569
116322,371833
116323,396517
116324,56462
116325,239153
116326,371151
116327,353883
116328,391085
116329,356638
116330,201512
116331,207354
116332,385513
116333,370214
116334,467849
116335,369775
116336,383748
116337,6551
116338,259274
116339,84172
116340,22626
116341,54499
116342,246635
116343,424865
116344,122346
116345,296598
116346,100713
116347,150450
116348,140318
116349,376023
116350,98953
116351,423012
116352,144293
116353,430827
116354,376936
116355,44485
116356,135318
116357,156071
116358,423685
116359,384748
116360,36924
116361,72719
116362,418481
116363,64981
116364,471040
116365,350396
116366,306915
116367,161845
116368,75149
116369,149379
116370,172001
116371,310685
116372,444086
116373,146999
116374,436433
116375,88353
116376,95312
116377,171485
116378,22100
116379,248530
116380,155877
116381,108810
116382,379975
116383,59324
116384,101190
116385,42706
116386,29584
116387,329793
116388,390269
116389,151221
116390,151110
116391,9207
116392,166374
116393,166715
116394,170788
116395,466599
116396,277989
116397,399760
116398,43177
116399,384865
116400,180355
116401,398171
116402,16208
116403,105587
116404,167694
116405,206746
116406,100098
116407,7291
116408,119219
116409,163929
116410,130259
116411,11004
116412,22768
116413,101327
116414,156103
116415,18809
116416,282813
116417,392027
116418,175517
116419,253018
116420,79351
116421,139369
116422,248451
116423,121176
116424,141369
116425,50227
116426,111841
116427,175175
116428,392400
116429,124873
116430,5433
116431,104148
116432,18133
116433,346661
116434,76048
116435,17905
116436,23953
116437,45352
116438,88451
116439,208415
116440,397080
116441,203432
116442,381340
116443,431156
116444,165803
116445,231684
116446,477024
116447,430993
116448,68557
116449,382763
116450,390940
116451,262470
116452,377559
116453,162246
116454,5479
116455,189905
116456,30153
116457,477918
116458,198909
116459,173055
116460,412970
116461,275568
116462,403251
116463,378049
116464,117845
116465,51428
116466,65550
116467,79492
116468,382033
116469,379824
116470,38993
116471,227974
116472,184507
116473,223510
116474,2902
116475,263229
116476,376908
116477,389820
116478,406986
116479,503202
116480,25962
116481,268206
116482,55949
116483,22130
116484,256954
116485,48051
116486,418260
116487,182748
116488,122276
116489,93551
116490,102484
116491,142936
116492,173225
116493,78386
116494,377052
116495,224606
116496,110817
116497,341042
116498,404519
116499,212336
116500,135547
116501,105781
116502,271942
116503,460162
116504,334404
116505,58264
116506,131439
116507,384759
116508,158336
116509,250522
116510,80152
116511,121604
116512,31893
116513,26276
116514,55862
116515,396635
116516,123846
116517,424533
116518,243431
116519,202938
116520,202320
116521,205148
116522,202112
116523,2409
116524,81006
116525,52836
116526,401705
116527,24391
116528,147210
116529,407016
116530,209018
116531,26401
116532,502795
116533,545364
116534,184134
116535,149779
116536,22671
116537,163186
116538,190330
116539,527679
116540,273871
116541,91701
116542,542584
116543,202558
116544,203756
116545,402176
116546,376754
116547,95030
116548,108154
116549,377365
116550,252711
116551,403668
116552,258258
116553,77609
116554,175935
116555,403475
116556,402857
116557,146036
116558,261327
116559,376269
116560,37671
116561,482915
116562,29441
116563,38281
116564,41555
116565,301939
116566,265264
116567,383686
116568,384719
116569,288563
116570,407754
116571,190033
116572,1854
116573,8794
116574,431937
116575,153199
116576,83192
116577,256869
116578,217389
116579,233000
116580,277645
116581,7712
116582,50984
116583,232075
116584,197274
116585,189294
116586,495651
116587,381397
116588,51609
116589,240189
116590,202866
116591,145323
116592,375000
116593,42639
116594,40736
116595,180100
116596,135712
116597,451956
116598,272611
116599,403628
116600,196535
116601,360857
116602,694
116603,56490
116604,269342
116605,74665
116606,369548
116607,277669
116608,30096
116609,89705
116610,440065
116611,378563
116612,185947
116613,215808
116614,126229
116615,624048
116616,420543
116617,416978
116618,348799
116619,459330
116620,396569
116621,420408
116622,149344
116623,209436
116624,202201
116625,391088
116626,471644
116627,235035
116628,252976
116629,233056
116630,40027
116631,109505
116632,90918
116633,225798
116634,516474
116635,22450
116636,357713
116637,465141
116638,412815
116639,384622
116640,145832
116641,31051
116642,40114
116643,26555
116644,199253
116645,74310
116646,416238
116647,260561
116648,81139
116649,134031
116650,467298
116651,466720
116652,88354
116653,101247
116654,211645
116655,381228
116656,270725
116657,531605
116658,142978
116659,99158
116660,123388
116661,284096
116662,216612
116663,51026
116664,175997
116665,261723
116666,60452
116667,13745
116668,28782
116669,420756
116670,191726
116671,439314
116672,300660
116673,533586
116674,705824
116675,362714
116676,80377
116677,417498
116678,187726
116679,15369
116680,45026
116681,56480
116682,279669
116683,86232
116684,132109
116685,410850
116686,54337
116687,233333
116688,320367
116689,390400
116690,207027
116691,374699
116692,203199
116693,213711
116694,101081
116695,236961
116696,382798
116697,135263
116698,171053
116699,232779
116700,547875
116701,238063
116702,293180
116703,103368
116704,533446
116705,234334
116706,210849
116707,230620
116708,398244
116709,248868
116710,136494
116711,89668
116712,89020
116713,416963
116714,409680
116715,86285
116716,350995
116717,117161
116718,22231
116719,429531
116720,154983
116721,311377
116722,458730
116723,380539
116724,146198
116725,209915
116726,178192
116727,248806
116728,531969
116729,75693
116730,399647
116731,170644
116732,157136
116733,354771
116734,395550
116735,229323
116736,159538
116737,162923
116738,166730
116739,232577
116740,73580
116741,56519
116742,200827
116743,177412
116744,97847
116745,3756
116746,496070
116747,230421
116748,230483
116749,17062
116750,45743
116751,230111
116752,424417
116753,149685
116754,169689
116755,28371
116756,301698
116757,379230
116758,60929
116759,355648
116760,479311
116761,69588
116762,48595
116763,467123
116764,63486
116765,65601
116766,380248
116767,376197
116768,191798
116769,206324
116770,65592
116771,178529
116772,16810
116773,42160
116774,444900
116775,289113
116776,593750
116777,171067
116778,295495
116779,187826
116780,50322
116781,54545
116782,436573
116783,217326
116784,279276
116785,125498
116786,114433
116787,220659
116788,252584
116789,248461
116790,119881
116791,169548
116792,201397
116793,376643
116794,146830
116795,198697
116796,205715
116797,205832
116798,34640
116799,78837
116800,457592
116801,11159
116802,48325
116803,212708
116804,21001
116805,17342
116806,476264
116807,447220
116808,265243
116809,282898
116810,458350
116811,40806
116812,132028
116813,32065
116814,59148
116815,382534
116816,460114
116817,158143
116818,416113
116819,226897
116820,397110
116821,125272
116822,361152
116823,427256
116824,124025
116825,196411
116826,71671
116827,108952
116828,77840
116829,108961
116830,124222
116831,386975
116832,167691
116833,155712
116834,214855
116835,85629
116836,248354
116837,378136
116838,393529
116839,270965
116840,251629
116841,437051
116842,215388
116843,447510
116844,5561
116845,257128
116846,132736
116847,127500
116848,376803
116849,248453
116850,449499
116851,382110
116852,388408
116853,121888
116854,398386
116855,76096
116856,404856
116857,102921
116858,439117
116859,472554
116860,254832
116861,18045
116862,183549
116863,421566
116864,272462
116865,66387
116866,40778
116867,40357
116868,146731
116869,260240
116870,142360
116871,52156
116872,245193
116873,38688
116874,423627
116875,88619
116876,75791
116877,234258
116878,48194
116879,420433
116880,366386
116881,401856
116882,374947
116883,173707
116884,227276
116885,431885
116886,376142
116887,298368
116888,378762
116889,344234
116890,378351
116891,104963
116892,209866
116893,201540
116894,109925
116895,115070
116896,62629
116897,247820
116898,424580
116899,432040
116900,392384
116901,162760
116902,372565
116903,402594
116904,358359
116905,69975
116906,404690
116907,393179
116908,409023
116909,153286
116910,389897
116911,9834
116912,193192
116913,267613
116914,134351
116915,933
116916,381672
116917,271594
116918,42861
116919,183218
116920,276800
116921,283364
116922,177757
116923,136458
116924,61970
116925,465408
116926,39178
116927,227584
116928,394870
116929,128847
116930,340909
116931,84929
116932,13164
116933,69818
116934,420904
116935,118862
116936,608675
116937,23612
116938,52949
116939,69339
116940,103868
116941,189820
116942,396956
116943,394857
116944,395322
116945,405626
116946,388586
116947,377184
116948,408128
116949,111029
116950,519511
116951,82143
116952,195134
116953,125255
116954,390539
116955,166010
116956,435463
116957,496517
116958,71420
116959,209217
116960,266452
116961,195029
116962,316789
116963,383566
